Unnamed: 0,Year.Reported.to.CDP,Account.Number,Organization,City,Country,CDP.Region,First.Time.Discloser,Population,City.Location,Sustainability.Targets.Master.Planning,Risk.Assessment.Actions,Nb.Hazards.Type,Hazards.Exposure.Level,Adaptation.Challenges.Health,Adaptation.Challenges.Economic,Adaptation.Challenges.Environment,Adaptation.Challenges.Infrastructure,Adaptation.Challenges.Social,Adaptation.Challenges.Governance,Adaptation.Challenges.Education,Adaptation.Challenges.Level,Risk.Health.System,Nb.Adaptation.Actions,Adaptation.Plan,City.Wide.Emissions.Inventory,GHG.Emissions.Primary.protocol,GHG.Emissions.Evolution,GHG.Emissions.Consumption,GHG.Emissions.External.Verification,GHG.Emissions.Reductions.Targets,Emissions.Reductions.Mitigation.Planning,Opportunities.Collaboration,Renewable.Energy.Target,Electricity.Source.Biomass,Electricity.Source.Coal,Electricity.Source.Gas,Electricity.Source.Geothermal,Electricity.Source.Hydro,Electricity.Source.Nuclear,Electricity.Source.Oil,Electricity.Source.Other,Electricity.Source.Solar,Electricity.Source.Wind,Electricity.Source.Renewable,Energy.Efficnecy.Target,Transport.Mode.Passenger.Public,Transport.Mode.Passenger.Cycling,Transport.Mode.Passenger.Other,Transport.Mode.Passenger.Private.motorized,Transport.Mode.Passenger.Walking,Low.Zero.Emission.Zone,Food.Consumption.Policies,Potable.Water.Supply.Percent,Water.Resource.Management.strategy,lat,long,Country.Code.3
384,2020,31009,City of Copenhagen,Copenhagen,Denmark,Europe,No,623500.0,POINT (12.5683 55.6761),Yes,Yes,4.0,52.0,,,,,,,,,Do not know,4,Yes,Yes,City specific methodology,Increased,Intending to undertake in the next 2 years,Not intending to undertake,Fixed level target,Yes,Yes,Yes,13.0,19.0,6.0,0.0,11.0,4.0,1.0,4.0,4.0,38.0,53.0,Yes,20.0,28.0,4.0,27.0,21.0,Yes,Yes,100.0,Yes,55.6761,12.5683,DNK
385,2020,831618,Yaoundé 4,Yaoundé 4,Cameroon,Africa,No,792546.0,POINT (11.5167 3.8667),Yes,Yes,5.0,68.0,,,,,,,,,Yes,6,In progress,Yes,2006 IPCC Guidelines,,,In progress,Base year emissions (absolute) target,In progress,Yes,Yes,,,,,,,,,,,,,9.51,0.004,43.84,0.09,,No,No,80.0,In progress,3.8667,11.5167,CMR
386,2020,831618,Yaoundé 4,Yaoundé 4,Cameroon,Africa,No,792546.0,POINT (11.5167 3.8667),Yes,Yes,5.0,68.0,,,,,,,,,Yes,6,In progress,Yes,2006 IPCC Guidelines,,,In progress,Baseline scenario (business as usual) target,In progress,Yes,Yes,,,,,,,,,,,,,9.51,0.004,43.84,0.09,,No,No,80.0,In progress,3.8667,11.5167,CMR
387,2020,43914,City of Charlotte,Charlotte,United States of America,North America,No,885708.0,POINT (-80.8431 35.2271),Yes,Intending to undertake in the next 2 years,3.0,52.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Yes,3,Intending to undertake in the next 2 years,Yes,GPC,Increased,Do not know,In progress,Base year emissions (absolute) target,In progress,Yes,Yes,0.0,31.3,12.7,0.0,1.4,54.5,0.1,0.0,0.0,0.0,1.4,Intending to undertake in the next 2 years,,,,,,No,Do not know,100.0,Not intending to undertake,35.2271,-80.8431,USA
388,2020,68385,Municipio de Chorrera,Chorrera,Panama,Latin America,No,161470.0,POINT (-79.7736 8.88289),Yes,Intending to undertake in the next 2 years,1.0,4.0,,,,,,,,,Yes,1,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,,,,,No target,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,In progress,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,Intending to undertake in the next 2 years,,,,,,No,No,,Not intending to undertake,8.88289,-79.7736,PAN
389,2020,50387,Prefeitura de Guarulhos,Guarulhos,Brazil,Latin America,No,1349000.0,POINT (-46.5338 -23.4542),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.4542,-46.5338,BRA
390,2020,54700,Prefeitura Municipal de Sumaré,Sumaré,Brazil,Latin America,No,278571.0,POINT (-47.2669 -22.8219),Intending to incorporate in the next 2 years,Do not know,4.0,37.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,Yes,3,Do not know,Yes,GPC,This is our first year of calculation,Do not know,Do not know,Base year emissions (absolute) target,Intending to undertake in the next 2 years,In progress,Do not know,8.0,3.0,10.0,0.0,66.0,3.0,2.0,2.0,0.0,6.0,72.0,Do not know,28.0,2.2,0.307,36.6,32.9,No,Yes,90.0,Yes,-22.8219,-47.2669,BRA
391,2020,35879,City of Minneapolis,Minneapolis,United States of America,North America,No,425403.0,POINT (-93.2667 44.9833),In progress,Yes,8.0,120.0,,,,,,,,,Do not know,1,Intending to undertake in the next 2 years,Yes,GPC,Increased,Intending to undertake in the next 2 years,Not intending to undertake,Base year emissions (absolute) target,Yes,Intending to undertake in the next 2 years,Yes,2.0,23.0,23.0,0.0,6.0,28.0,0.0,0.0,3.0,15.0,24.0,Do not know,,,,,,No,Yes,100.0,Not intending to undertake,44.9833,-93.2667,USA
392,2020,50384,Prefeitura de Florianópolis,Florianópolis,Brazil,Latin America,No,495000.0,POINT (-48.5482 -27.595),Yes,Yes,3.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Do not know,3,In progress,Yes,GPC,This is our first year of calculation,Do not know,Do not know,Base year emissions (absolute) target,Do not know,Yes,In progress,,,,,,,,,,,,Do not know,,,,,,No,Do not know,90.0,Intending to undertake in next 2 years,-27.595,-48.5482,BRA
393,2020,70261,Alcaldia de Floridablanca,Floridablanca,Colombia,Latin America,No,263095.0,POINT (-73.0979 7.07001),Yes,Intending to undertake in the next 2 years,2.0,12.0,,,,,,,,,No,2,Yes,Not intending to undertake,,,,,No target,Not intending to undertake,Not intending to undertake,Not intending to undertake,0.0,40.0,25.0,0.0,25.0,0.0,0.0,10.0,0.0,0.0,25.0,Do not know,40.0,6.0,15.0,35.0,4.0,No,No,96.2,Yes,7.070010000000001,-73.0979,COL
394,2020,840313,Municipalidad Cerro Navia,,Chile,Latin America,No,132622.0,,Yes,Intending to undertake in the next 2 years,2.0,40.0,,,,,,,,,Do not know,5,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,,,,,No target,Intending to undertake in the next 2 years,In progress,Intending to undertake in the next 2 years,,,,,,,,,,,,,,,,,,No,Yes,100.0,Not intending to undertake,-33.43434695,-70.7290315444265,CHL
395,2020,54478,Gemeente Nijmegen,Nijmegen,Netherlands,Europe,No,179000.0,POINT (5.84282 51.8449),Yes,Yes,5.0,51.0,,,,,,,,,Yes,5,Yes,Yes,Regional or country specific methodology,Decreased,,,Base year intensity target,,Yes,Yes,7.0,24.0,53.0,0.0,0.1,4.0,0.1,4.0,0.2,5.0,5.3,,,,,,,,No,100.0,Not intending to undertake,51.8449,5.84282,NLD
396,2020,36043,Abuja Federal Capital Territory,Abuja,Nigeria,Africa,No,3278000.0,POINT (7.39857 9.07647),Yes,Yes,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Do not know,1,In progress,Intending to undertake in the next 2 years,,,,,Base year intensity target,In progress,In progress,Yes,9.0,0.0,15.0,0.0,70.0,0.0,0.0,0.0,4.0,2.0,76.0,In progress,20.0,0.0,50.0,30.0,0.05,No,Yes,70.0,Yes,9.07647,7.398569999999999,NGA
397,2020,35867,Region Metropolitana de Guadalajara,Guadalajara,Mexico,Latin America,No,4865122.0,POINT (-103.35 20.6597),Intending to incorporate in the next 2 years,Yes,6.0,69.0,,,,,,,,,Yes,7,In progress,Yes,GPC,This is our first year of calculation,Not intending to undertake,Yes,Fixed level target,In progress,Yes,In progress,0.2,,53.2,1.7,10.2,4.3,25.75,0.5,0.7,3.9,16.5,In progress,30.0,2.0,10.0,20.0,38.0,No,No,89.0,Intending to undertake in next 2 years,20.6597,-103.35,MEX
398,2020,35867,Region Metropolitana de Guadalajara,Guadalajara,Mexico,Latin America,No,4865122.0,POINT (-103.35 20.6597),Intending to incorporate in the next 2 years,Yes,6.0,69.0,,,,,,,,,Yes,7,In progress,Yes,GPC,This is our first year of calculation,Not intending to undertake,Yes,Base year emissions (absolute) target,In progress,Yes,In progress,0.2,,53.2,1.7,10.2,4.3,25.75,0.5,0.7,3.9,16.5,In progress,30.0,2.0,10.0,20.0,38.0,No,No,89.0,Intending to undertake in next 2 years,20.6597,-103.35,MEX
399,2020,54070,City of Eugene,Eugene,United States of America,North America,No,171245.0,POINT (-123.087 44.0519),Yes,Yes,6.0,82.0,,,,,,,,,Do not know,3,Yes,Yes,GPC,Increased,Yes,Not intending to undertake,Base year emissions (absolute) target,Yes,Yes,Not intending to undertake,0.0,0.0,0.0,0.0,87.4,8.8,0.0,3.0,0.0,0.8,88.2,Not intending to undertake,4.0,5.9,12.6,66.0,7.5,No,Yes,100.0,Yes,44.0519,-123.087,USA
400,2020,62791,City of Botosani,Botosani,Romania,Europe,No,106847.0,POINT (26.6658 47.7407),Yes,Yes,6.0,49.0,,,,,,,,,,3,In progress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7407,26.6658,ROU
401,2020,834251,Municipality of Coronel Dominguez,,Argentina,Latin America,No,1220.0,,Yes,Yes,8.0,57.0,,,,,,,,,Do not know,9,Yes,Yes,GPC,This is our first year of calculation,Not intending to undertake,Not intending to undertake,Baseline scenario (business as usual) target,Yes,,,,,,,,,,,,,,,,,,,,,,,,42.50651405,27.3537499392833,ARG
402,2020,31446,Taipei City Government,Taipei,"Taiwan, Greater China",East Asia,No,2645041.0,POINT (121.564 25.0375),Yes,Yes,4.0,53.0,,,,,,,,,Yes,14,Yes,Yes,2006 IPCC Guidelines,Decreased,Not intending to undertake,Yes,Base year emissions (absolute) target,Yes,Yes,Yes,1.2,37.3,38.2,0.0,3.7,13.4,1.9,1.8,1.7,0.8,6.2,Yes,35.4,3.5,6.5,39.3,15.3,Yes,Yes,99.66,Yes,25.0375,121.564,TWN
403,2020,58621,Town of Blacksburg,Blacksburg,United States of America,North America,No,44678.0,POINT (-80.4139 37.2296),Yes,Intending to undertake in the next 2 years,11.0,74.0,,,,,,,,,,11,,Yes,ICLEI,Increased,Not intending to undertake,Not intending to undertake,Base year emissions (absolute) target,Yes,Yes,Yes,0.0,71.99,19.06,0.0,3.96,0.0,0.0,0.0,0.0,4.99,8.95,In progress,,,,,,No,Do not know,100.0,In progress,37.2296,-80.4139,USA
404,2020,31148,City of Amsterdam,Amsterdam,Netherlands,Europe,No,872380.0,POINT (4.89516 52.3702),Yes,Yes,6.0,46.0,,,,,,,,,,9,Yes,Yes,Other,Decreased,In progress,Yes,Base year emissions (absolute) target,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,Yes,Yes,100.0,Yes,52.3702,4.89516,NLD
405,2020,31148,City of Amsterdam,Amsterdam,Netherlands,Europe,No,872380.0,POINT (4.89516 52.3702),Yes,Yes,6.0,46.0,,,,,,,,,,9,Yes,Yes,Other,Decreased,In progress,Yes,Fixed level target,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,Yes,Yes,100.0,Yes,52.3702,4.89516,NLD
406,2020,832509,Slough Borough Council,,United Kingdom of Great Britain and Northern Ireland,Europe,Yes,149400.0,,Intending to incorporate in the next 2 years,Intending to undertake in the next 2 years,5.0,60.0,,,,,,,,,Yes,2,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,,,,,No target,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,,,,,,,,,,,,Intending to undertake in the next 2 years,,,,,,No,No,,,52.7705,-1.2046,GBR
407,2020,826236,Prefeitura de Tremembé,Tremembé,Brazil,Latin America,No,47185.0,POINT (-45.548 -22.9576),Not intending to incorporate,Not intending to undertake,2.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Yes,5,Intending to undertake in the next 2 years,Not intending to undertake,,,,,No target,Not intending to undertake,Yes,Intending to undertake in the next 2 years,,,4.0,,95.0,,,,1.0,,,Intending to undertake in the next 2 years,20.0,10.0,5.0,60.0,5.0,No,Yes,100.0,Intending to undertake in next 2 years,-22.9576,-45.548,BRA
408,2020,54265,City of Newcastle,Newcastle,Australia,Southeast Asia and Oceania,Yes,165571.0,,Yes,Yes,13.0,132.0,,,,,,,,,Yes,13,Yes,Yes,GPC,Increased,Not intending to undertake,Yes,Fixed level target,In progress,Yes,Yes,1.6,78.92,0.2,,5.03,,,,5.6,5.25,,Yes,8.6,,6.4,72.4,12.6,No,No,100.0,Yes,-32.9283,151.7817,AUS
409,2020,35864,Ekurhuleni Metropolitan Municipality,Ekurhuleni,South Africa,Africa,No,3894000.0,POINT (28.3462 -26.1777),Yes,Yes,2.0,29.0,,,,,,,,,Yes,2,Yes,Intending to undertake in the next 2 years,,,,,Fixed level target,Yes,Yes,In progress,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,Yes,,,,,,No,Do not know,80.0,In progress,-26.1777,28.3462,ZAF
410,2020,35894,Ville de Montreal,Montréal,Canada,North America,No,2029379.0,POINT (-73.554 45.5087),Yes,Yes,5.0,0.0,,,,,,,,,Yes,6,Yes,Yes,GPC,Stayed the same,Yes,Intending to undertake in the next 2 years,Base year emissions (absolute) target,Yes,Yes,Not intending to undertake,0.88,0.0,0.03,0.0,93.34,0.36,0.0,0.02,0.0,5.37,98.71,Intending to undertake in the next 2 years,40.2,,,56.3,17.6,No,Yes,100.0,Yes,45.5087,-73.554,CAN
411,2020,54650,Prefeitura de Palmas,Palmas,Brazil,Latin America,No,291855.0,POINT (-48.3243 -10.2491),Yes,Yes,6.0,27.0,,,,,,,,,,1,Yes,Yes,GPC,Do not know,,,Base year emissions (absolute) target,Yes,,Yes,,,,,,,,,,,,,,,,,,No,Do not know,99.0,,-10.2491,-48.3243,BRA
412,2020,50383,Prefeitura de Sorocaba,Sorocaba,Brazil,Latin America,No,679378.0,POINT (-47.4221 -23.4775),Do not know,In progress,5.0,111.0,,,,,,,,,,1,Yes,Yes,GPC,Increased,Not intending to undertake,In progress,Base year intensity target,In progress,Yes,In progress,8.2,4.1,10.5,0.0,65.3,2.5,2.5,0.0,0.1,6.8,72.2,Intending to undertake in the next 2 years,26.0,,32.0,42.0,,No,Yes,99.5,Yes,-23.4775,-47.4221,BRA
413,2020,58346,Plymouth City Council,Plymouth,United Kingdom of Great Britain and Northern Ireland,Europe,No,256384.0,,In progress,Intending to undertake in the next 2 years,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,No,1,Intending to undertake in the next 2 years,Yes,2006 IPCC Guidelines,Increased,Not intending to undertake,Yes,Fixed level target,Yes,Yes,Intending to undertake in the next 2 years,,,,,,,,,,,,Intending to undertake in the next 2 years,,,,,,No,No,100.0,Yes,50.3714,-4.1422,GBR
414,2020,60392,Municipalidad de San Isidro (Lima),San Isidro (Lima),Peru,Latin America,No,54206.0,POINT (-77.0273 -12.0977),Yes,Intending to undertake in the next 2 years,3.0,50.0,,,,,,,,,,1,In progress,Yes,GPC,Decreased,Intending to undertake in the next 2 years,,Baseline scenario (business as usual) target,Yes,In progress,Intending to undertake in the next 2 years,32.23,0.0,12.11,0.0,37.44,0.0,18.22,0.0,0.0,0.0,37.44,Yes,72.0,2.0,5.0,15.0,6.0,,Yes,100.0,In progress,-12.0977,-77.0273,PER
415,2020,43910,City of Columbus,Columbus,United States of America,North America,No,922223.0,POINT (-82.9988 39.9612),Yes,Yes,6.0,121.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,6.0,Yes,11,Yes,Yes,GPC,Decreased,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,Base year emissions (absolute) target,Yes,Yes,Yes,0.6,49.8,16.7,0.0,0.9,27.6,0.4,0.7,0.1,3.2,4.2,Yes,3.06,0.69,4.1,89.27,2.89,No,Yes,100.0,Yes,39.9612,-82.9988,USA
416,2020,58413,"City of Carmel, IN",Carmel,United States of America,North America,No,93510.0,POINT (-86.118 39.9784),Yes,In progress,6.0,35.0,,,,,,,,,No,3,Intending to undertake in the next 2 years,Yes,GPC,Increased,Not intending to undertake,Not intending to undertake,No target,In progress,Yes,Intending to undertake in the next 2 years,0.6,44.4,21.0,0.0,0.9,28.3,0.3,0.8,0.1,3.6,4.6,Not intending to undertake,,,14.2,85.8,,No,No,100.0,In progress,39.9784,-86.118,USA
417,2020,36039,Accra Metropolitan Assembly,Accra,Ghana,Africa,No,2514005.0,POINT (-0.16819 5.56543),Yes,Yes,2.0,50.0,,,,,,,,,,2,Yes,Yes,GPC,Stayed the same,Intending to undertake in the next 2 years,Yes,No target,In progress,Yes,Intending to undertake in the next 2 years,,,,,,,,,,,,,,,,,,,Yes,,Intending to undertake in next 2 years,5.56543,-0.16819,GHA
418,2020,45219,Município de Aparecida,Aparecida,Brazil,Latin America,No,36279.0,POINT (-41.6667 -20.7),,Intending to undertake in the next 2 years,,,,,,,,,,,,1,,,,,,,No target,Intending to undertake in the next 2 years,In progress,Intending to undertake in the next 2 years,,,,,,,,,,,,,,,,,,,,,,-20.7,-41.6667,BRA
419,2020,54662,Prefeitura do Município de Maringá,Maringá,Brazil,Latin America,No,417010.0,POINT (-51.9383 -23.4257),In progress,Do not know,1.0,2.0,,,,,,,,,,1,Do not know,Intending to undertake in the next 2 years,,,,,No target,In progress,In progress,Do not know,,,,,,,,,,,,,,,,,,Do not know,Do not know,99.0,Yes,-23.4257,-51.9383,BRA
420,2020,848476,Municipalidad de Cañas,,Costa Rica,Latin America,Yes,26201.0,,Yes,In progress,3.0,66.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,Yes,5,Do not know,Yes,Regional or country specific methodology,This is our first year of calculation,Not intending to undertake,In progress,Base year emissions (absolute) target,In progress,Yes,Do not know,,,,,,,,,,,,Do not know,,,,,,Do not know,Do not know,90.0,Not intending to undertake,10.426905099999999,-85.0917942526552,CRI
421,2020,54029,City of Spokane,Spokane,United States of America,North America,No,215144.0,,Do not know,In progress,,,,,,,,,,,,1,Intending to undertake in the next 2 years,Yes,GPC,Do not know,Not intending to undertake,Intending to undertake in the next 2 years,Base year emissions (absolute) target,Intending to undertake in the next 2 years,Do not know,In progress,,,,,,,,,,,,,,,,,,Do not know,Do not know,,In progress,40.7682,-74.2348,USA
422,2020,31153,City of Berlin,Berlin,Germany,Europe,No,3644800.0,POINT (13.405 52.52),Yes,Yes,3.0,65.0,,,,,,,,,Yes,3,Yes,Yes,2006 IPCC Guidelines,Decreased,Not intending to undertake,Yes,Base year emissions (absolute) target,Yes,Yes,Yes,2.0,56.0,38.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,Yes,26.0,12.0,1.0,30.0,30.0,Yes,Yes,100.0,Yes,52.52,13.405,DEU
423,2020,59996,Batangas City,Batangas,Philippines,Southeast Asia and Oceania,No,354170.0,POINT (121.058 13.7565),Yes,Yes,4.0,51.0,,,,,,,,,,4,Yes,Yes,2006 IPCC Guidelines,Increased,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,Base year emissions (absolute) target,Yes,Yes,Yes,,,,,,,,,5.0,,,Intending to undertake in the next 2 years,,,,,,Do not know,Do not know,100.0,In progress,13.7565,121.05799999999999,PHL
424,2020,59996,Batangas City,Batangas,Philippines,Southeast Asia and Oceania,No,354170.0,POINT (121.058 13.7565),Yes,Yes,4.0,51.0,,,,,,,,,,4,Yes,Yes,2006 IPCC Guidelines,Increased,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,Baseline scenario (business as usual) target,Yes,Yes,Yes,,,,,,,,,5.0,,,Intending to undertake in the next 2 years,,,,,,Do not know,Do not know,100.0,In progress,13.7565,121.05799999999999,PHL
425,2020,60385,Alcaldía de Villavicencio,,Colombia,Latin America,No,545302.0,,Yes,Yes,1.0,9.0,,,,,,,,,,15,Not intending to undertake,Not intending to undertake,,,,,No target,Yes,Yes,Yes,1.0,3.0,8.0,0.0,87.0,0.0,0.0,0.0,1.0,0.0,88.0,,,,,,,Yes,No,87.67,Yes,4.1425,-73.6294,COL
426,2020,59642,"City of Dublin, CA","Dublin, CA",United States of America,North America,No,65716.0,POINT (-121.93 37.7),In progress,Intending to undertake in the next 2 years,6.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Yes,6,Intending to undertake in the next 2 years,Yes,GPC,Decreased,Not intending to undertake,Not intending to undertake,Fixed level target,Yes,Yes,Intending to undertake in the next 2 years,0.0,0.0,0.0,1.0,21.0,0.0,0.0,38.0,15.0,25.0,62.0,Not intending to undertake,,,,,,No,No,100.0,Yes,37.7,-121.93,USA
427,2020,58668,"City of New Bedford, MA",New Bedford,United States of America,North America,No,95120.0,POINT (-70.9342 41.6362),In progress,Yes,7.0,85.0,,,,,,,,,,7,Do not know,Yes,Other,Decreased,Do not know,Not intending to undertake,Base year emissions (absolute) target,In progress,Yes,In progress,3.0,8.0,61.0,0.0,7.0,16.0,2.0,0.0,1.0,2.0,10.0,,,,,,,No,Do not know,100.0,Intending to undertake in next 2 years,41.6362,-70.9342,USA
428,2020,61790,"City of Emeryville, CA",Emeryville,United States of America,North America,No,11885.0,POINT (-122.285 37.8313),Yes,Yes,6.0,59.0,,,,,,,,,Yes,9,Yes,Yes,ICLEI,Decreased,Yes,Yes,Base year emissions (absolute) target,Yes,In progress,In progress,4.0,0.0,15.0,4.0,16.0,33.0,0.0,0.0,18.0,10.0,48.0,In progress,26.1,3.3,2.2,57.6,5.8,No,Yes,99.0,Not intending to undertake,37.8313,-122.285,USA
429,2020,54075,City of Lakewood,Lakewood,United States of America,North America,No,156500.0,POINT (-105.081 39.7047),Yes,Intending to undertake in the next 2 years,10.0,82.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,Yes,7,Yes,Yes,GPC,Decreased,Not intending to undertake,Not intending to undertake,Base year emissions (absolute) target,Yes,Yes,Yes,0.0,33.0,37.0,0.0,1.0,0.0,0.0,0.0,4.0,25.0,30.0,Yes,3.9,0.5,6.5,87.3,1.8,No,No,100.0,Not intending to undertake,39.7047,-105.081,USA
430,2020,54670,Prefeitura Municipal de Capivari,Capivari,Brazil,Latin America,No,48576.0,,Intending to incorporate in the next 2 years,Yes,1.0,1.0,,,,,,,,,No,3,Do not know,Intending to undertake in the next 2 years,,,,,No target,In progress,Yes,Intending to undertake in the next 2 years,,,,,,,,,,,,Do not know,,,,,,No,Yes,99.0,Yes,-21.53879635,-42.1809782686909,BRA
431,2020,74463,"Village of Park Forest, IL",,United States of America,North America,Yes,21210.0,,Yes,Yes,6.0,65.0,,,,,,,,,Yes,5,Yes,Yes,ICLEI,Stayed the same,Not intending to undertake,Not intending to undertake,Base year emissions (absolute) target,Yes,In progress,Not intending to undertake,0.3,27.3,9.1,0.0,0.5,15.1,0.2,0.4,0.1,47.0,47.6,Yes,,,,,,No,No,100.0,Not intending to undertake,34.7813,-111.7606,USA
432,2020,69999,Greifswald,Greifswald,Germany,Europe,No,57899.0,POINT (12.3923 54.0865),Yes,Yes,3.0,24.0,,,,,,,,,,1,Yes,Yes,Other,Decreased,Not intending to undertake,Not intending to undertake,Base year emissions (absolute) target,Yes,Yes,In progress,,,,,,,,,,,,,,,,,,No,,,,54.0865,12.3923,DEU
433,2020,14344,"City of Park City, UT",Park City,United States of America,North America,No,8376.0,POINT (-111.498 40.6461),Yes,Yes,5.0,63.0,,,,,,,,,Yes,14,In progress,Yes,GPC,Decreased,Yes,Not intending to undertake,Fixed level target,Yes,Yes,Yes,0.43,61.96,15.4,0.38,5.18,0.0,0.0,9.47,0.08,7.1,12.74,In progress,3.7,0.9,10.3,76.2,8.9,No,No,100.0,Yes,40.6461,-111.49799999999999,USA
434,2020,60279,Prefeitura de Campos de Goytacazes,Campos de Goytacazes,Brazil,Latin America,No,483970.0,POINT (-41.2683 -21.8323),Yes,,6.0,75.0,,,,,,,,,,1,,,,,,,No target,,Yes,,1.0,,3.0,,95.0,,,,1.0,,,,,,,,,,,,,-21.8323,-41.2683,BRA
435,2020,73725,Guaminí,,Argentina,Latin America,No,11826.0,,Intending to incorporate in the next 2 years,Yes,8.0,130.0,,,,,,,,,No,9,Yes,Yes,GPC,Decreased,Not intending to undertake,Not intending to undertake,Baseline scenario (business as usual) target,Yes,,,,,,,,,,,,,,,,,,,,,,,,-33.8836,-60.5669,ARG
436,2020,826212,Junta intermunicipal para la gestión integral de la cuenca del Río Coahuayana (JIRCO),,Mexico,Latin America,No,285774.0,,Yes,Do not know,2.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,1,Yes,Yes,2006 IPCC Guidelines,Increased,Not intending to undertake,Intending to undertake in the next 2 years,No target,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,Intending to undertake in the next 2 years,3.0,7.0,7.0,1.0,17.0,0.0,17.0,41.0,1.0,6.0,25.0,Intending to undertake in the next 2 years,65.0,5.0,20.0,10.0,,No,Yes,93.0,Not intending to undertake,18.52,-103.38,MEX
437,2020,54060,City of Greater Sudbury / Grand Sudbury,Sudbury,Canada,North America,No,161531.0,POINT (-80.9645 46.5268),In progress,Yes,8.0,80.0,,,,,,,,,,8,In progress,Yes,GPC,,,,Base year emissions (absolute) target,In progress,Yes,In progress,,,,,,,,,,,,,,,,,,No,,100.0,Yes,46.5268,-80.9645,CAN
438,2020,840178,Michuhol-gu Municipal Government of Incheon,,Republic of Korea,East Asia,Yes,425436.0,,Do not know,Yes,,,,,,,,,,,No,1,Do not know,Intending to undertake in the next 2 years,,,,,,,In progress,,,,,,,,,,,,,,,,,,,,,,,37.4636,126.6502,KOR
439,2020,54692,Prefeitura Municipal de Sertãozinho,Sertãozinho,Brazil,Latin America,No,125815.0,POINT (-47.9947 -21.1451),Yes,Yes,4.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Yes,1,Do not know,Not intending to undertake,,,,,No target,Do not know,Yes,Do not know,8.6,0.0,0.0,14.91,60.74,0.0,0.0,3.7,3.42,8.63,87.7,Do not know,,,,,,No,Yes,99.0,In progress,-21.1451,-47.9947,BRA
440,2020,50375,Ayuntamiento de Chihuahua,Chihuahua,Mexico,Latin America,No,946900.0,POINT (-106.076 28.6368),Yes,Yes,1.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,Do not know,4,Yes,Yes,2006 IPCC Guidelines,Decreased,Intending to undertake in the next 2 years,Not intending to undertake,Fixed level target,Yes,Yes,Do not know,,,,0.0,,0.0,,,,,,Do not know,,,,,,No,No,93.0,Intending to undertake in next 2 years,28.6368,-106.07600000000001,MEX
